img,labels_total_time,labels_flight_time,labels_position,labels_inclination
001154.png,1.3469891548156738,0.0,0,0
001155.png,1.4479525089263916,0.0,0,0
001156.png,1.545952081680298,0.0,0,0
001157.png,1.645989179611206,0.0,0,0
001158.png,1.7449569702148438,0.0,0,0
001159.png,1.8469908237457275,0.0,0,0
001160.png,1.946993589401245,0.0,0,0
001161.png,2.044952154159546,0.0,0,0
001162.png,2.1480016708374023,0.0,0,0
001163.png,2.2469522953033447,0.0,0,0
001164.png,2.348989486694336,0.0,0,0
001165.png,2.447983264923096,0.0,0,0
001166.png,2.546019554138184,0.0,0,0
001167.png,2.6459829807281494,0.0,0,0
001168.png,2.7470242977142334,0.0,0,0
001169.png,2.84802508354187,0.0,0,0
001170.png,2.949024677276612,0.0,0,0
001171.png,3.046307325363159,0.0,0,0
001172.png,3.14827036857605,0.0,0,0
001173.png,3.247275352478028,0.0,0,0
001174.png,3.347275257110596,0.0,0,0
001175.png,3.449270248413086,0.0,0,0
001176.png,3.54627537727356,0.0,0,0
001177.png,3.64827036857605,0.0,0,0
001178.png,3.747480869293213,0.0,1,0
001179.png,3.84848690032959,0.1012256145477294,1,0
001180.png,3.9484918117523193,0.2032203674316406,1,0
001181.png,4.04752516746521,0.3022279739379883,1,0
001182.png,4.147492408752441,0.4052162170410156,1,0
001183.png,4.245994567871094,0.5016775131225586,1,0
001184.png,4.344996213912964,0.6006913185119629,1,0
001185.png,4.447992563247681,0.7016911506652832,1,3
001186.png,4.54595685005188,0.8026695251464844,1,7
001187.png,4.647964000701904,0.9036548137664796,1,14
001188.png,4.746994733810425,1.001692533493042,1,16
001189.png,4.844996452331543,1.101654291152954,1,20
001190.png,4.944989204406738,1.2036926746368408,1,26
001191.png,5.049995183944702,1.302654266357422,1,27
001192.png,5.149120330810547,1.4048199653625488,1,33
001193.png,5.248097658157349,1.502826690673828,1,33
001194.png,5.347102165222168,1.6038172245025637,2,0
001195.png,5.448134183883667,1.7027947902679443,2,0
001196.png,5.547096967697144,1.8028266429901123,2,0
001197.png,5.647096633911133,1.9028325080871584,2,0
001198.png,5.747168302536011,2.0007989406585693,2,0
001199.png,5.847102403640747,2.102832317352295,2,0
001200.png,5.948102474212647,2.202831029891968,2,0
001201.png,6.048144578933716,2.301800012588501,2,0
001202.png,0.0459620952606201,0.0,0,0
001203.png,0.1449365615844726,0.0,0,0
001204.png,0.2460274696350097,0.0,0,0
001205.png,0.3430960178375244,0.0,0,0
001206.png,0.4428050518035888,0.0,0,0
001207.png,0.5427777767181396,0.0,0,0
001208.png,0.6450927257537842,0.0,0,0
001209.png,0.7481281757354736,0.0,0,0
001210.png,0.8431477546691895,0.0,0,0
001211.png,0.9451031684875488,0.0,0,0
001212.png,1.0441384315490725,0.0,0,0
001213.png,1.1431338787078855,0.0,0,0
001214.png,1.244096755981445,0.0,0,0
001215.png,1.347102165222168,0.0,0,0
001216.png,1.443138599395752,0.0,0,0
001217.png,1.543134689331055,0.0,0,0
001218.png,1.6431291103363037,0.0,0,0
001219.png,1.7491340637207031,0.0,0,0
001220.png,1.84513258934021,0.0,0,0
001221.png,1.942097425460816,0.0,0,0
001222.png,2.042130708694458,0.0,0,0
001223.png,2.142139911651612,0.0,0,0
001224.png,2.2430970668792725,0.0,0,0
001225.png,2.343101978302002,0.0,0,0
001226.png,2.4441356658935547,0.0,0,0
001227.png,2.5421299934387207,0.0,0,0
001228.png,2.642134189605713,0.0,0,0
001229.png,2.746135950088501,0.0,0,0
001230.png,2.8420968055725098,0.0,0,0
001231.png,2.9451024532318115,0.0,0,0
001232.png,3.0421385765075684,0.0,0,0
001233.png,3.142101764678955,0.0,0,0
001234.png,3.2430970668792725,0.0,0,0
001235.png,3.3431289196014404,0.0,0,0
001236.png,0.0500168800354003,0.0,0,0
001237.png,0.1480371952056884,0.0,0,0
001238.png,0.2510123252868652,0.0,0,0
001239.png,0.3479809761047363,0.0,0,0
001240.png,0.4479823112487793,0.0,0,0
001241.png,0.5469748973846436,0.0,0,0
001242.png,0.6470170021057129,0.0,0,0
001243.png,0.748023271560669,0.0,0,0
001244.png,0.8470122814178467,0.0,0,0
001245.png,0.9479753971099854,0.0,0,0
001246.png,1.04803729057312,0.0,0,0
001247.png,1.1470284461975098,0.0,0,0
001248.png,1.250019073486328,0.0,0,0
001249.png,1.347975254058838,0.0,0,0
001250.png,1.4460265636444092,0.0,0,0
001251.png,1.5470170974731443,0.0,0,0
001252.png,1.6490066051483154,0.0,0,0
001253.png,1.7480227947235107,0.0,0,0
001254.png,1.8480665683746336,0.0,0,0
001255.png,1.946007251739502,0.0,0,0
001256.png,2.0480732917785645,0.0,0,0
001257.png,2.14701771736145,0.0,0,0
001258.png,2.250012159347534,0.0,0,0
001259.png,2.3482322692871094,0.0,0,0
001260.png,2.446232318878174,0.0,0,0
001261.png,2.5462324619293213,0.0,0,0
001262.png,2.646232843399048,0.0,0,0
001263.png,2.7462692260742188,0.0,0,0
001264.png,2.845232009887696,0.0,0,0
001265.png,2.948232412338257,0.0,0,0
001266.png,3.0452327728271484,0.0,0,0
001267.png,3.147244930267334,0.0,0,0
001268.png,3.250270128250122,0.0,0,0
001269.png,3.3482320308685303,0.0,0,0
001270.png,3.4452321529388428,0.0,0,0
001271.png,3.5452322959899902,0.0,0,0
001272.png,3.647319793701172,0.0,0,0
001273.png,3.746276378631592,0.0,0,0
001274.png,3.8472378253936768,0.0,0,0
001275.png,3.9482321739196777,0.0,1,0
001276.png,4.049269437789917,0.0990035533905029,1,11
001277.png,4.1452696323394775,0.1980054378509521,1,11
001278.png,4.252302885055542,0.2990040779113769,1,11
001279.png,4.34823751449585,0.4010403156280517,1,11
001280.png,4.445270299911499,0.4970450401306152,1,14
001281.png,4.5492706298828125,0.5980043411254883,1,23
001282.png,4.64626932144165,0.6970314979553223,1,24
001283.png,4.7482750415802,0.7980217933654785,1,28
001284.png,4.847238063812256,0.8970358371734619,1,33
001285.png,4.949233531951904,0.9960041046142578,1,34
001286.png,5.047232389450073,1.099073886871338,1,37
001287.png,5.14823317527771,1.1989991664886477,1,37
001288.png,5.250233173370361,1.3059983253479004,1,39
001289.png,5.349267959594727,1.398998498916626,1,39
001290.png,5.448305368423462,1.4959986209869385,1,39
001291.png,5.54523229598999,1.5980043411254885,1,39
001292.png,5.6452317237854,1.6980359554290771,1,39
001293.png,5.745232343673706,1.7960388660430908,1,40
001294.png,5.848233699798584,1.898998737335205,1,41
001295.png,5.950262308120728,1.9989988803863523,1,41
001296.png,6.048068284988403,2.09783673286438,1,41
001297.png,6.148077011108398,2.2008352279663086,1,41
001298.png,6.251073837280273,2.3018782138824463,1,41
001299.png,6.348210096359253,2.398884057998657,1,41
001300.png,6.449107646942139,2.4978513717651367,1,41
001301.png,6.546115398406982,2.598886728286743,1,41
001302.png,6.64811110496521,2.697877883911133,1,41
001303.png,6.749073505401611,2.795844793319702,1,41
001304.png,6.848097324371338,2.8978400230407715,1,41
001305.png,6.945105791091919,2.996876716613769,1,43
001306.png,7.0481016635894775,3.099881172180176,1,44
001307.png,7.149230480194092,3.1978769302368164,1,44
001308.png,7.251235485076904,3.299006938934326,1,44
001309.png,7.344236373901367,3.398996591567993,1,45
001310.png,7.447273254394531,3.499002456665039,1,45
001311.png,7.546273231506348,3.595038890838623,1,45
001312.png,7.645331859588623,3.6970393657684326,1,45
001313.png,7.748291254043579,3.799039125442505,1,45
001314.png,7.848243474960327,3.896038293838501,3,0
001315.png,7.945276021957397,3.99800705909729,3,0
001316.png,8.048235893249512,4.096072435379028,3,0
001317.png,8.14823603630066,4.1960389614105225,3,0
001318.png,0.0380389690399169,0.0,0,0
001319.png,0.1300244331359863,0.0,0,0
001320.png,0.2260019779205322,0.0,0,0
001321.png,0.3260068893432617,0.0,0,0
001322.png,0.426077127456665,0.0,0,0
001323.png,0.5260076522827148,0.0,0,0
001324.png,0.6250402927398682,0.0,0,0
001325.png,0.727053165435791,0.0,0,0
001326.png,0.8269965648651123,0.0,0,0
001327.png,0.9267582893371582,0.0,0,0
001328.png,1.0267102718353271,0.0,0,0
001329.png,1.1297078132629397,0.0,0,0
001330.png,1.2257108688354492,0.0,0,0
001331.png,1.3257031440734863,0.0,0,0
001332.png,1.4267444610595703,0.0,0,0
001333.png,1.5236659049987793,0.0,0,0
001334.png,1.6257059574127195,0.0,0,0
001335.png,1.7286717891693115,0.0,0,0
001336.png,1.8256659507751465,0.0,0,0
001337.png,1.924670934677124,0.0,0,0
001338.png,2.0236656665802,0.0,0,0
001339.png,2.128687620162964,0.0,0,0
001340.png,2.224607467651367,0.0,0,0
001341.png,2.325652599334717,0.0,0,0
001342.png,2.423607110977173,0.0,0,0
001343.png,2.5236124992370605,0.0,0,0
001344.png,2.623650074005127,0.0,0,0
001345.png,2.7236127853393555,0.0,0,0
001346.png,2.8246543407440186,0.0,0,0
001347.png,2.9256508350372314,0.0,0,0
001348.png,3.0266451835632324,0.0,0,0
001349.png,3.128649950027466,0.0,0,0
001350.png,3.226702928543091,0.0,0,0
001351.png,3.328648805618286,0.0,0,0
001352.png,3.4266390800476074,0.0,0,0
001353.png,3.5276129245758057,0.0,0,0
001354.png,3.62532901763916,0.0,0,0
001355.png,3.72735857963562,0.0,0,0
001356.png,3.827290534973145,0.0,0,0
001357.png,3.926291227340698,0.0,0,0
001358.png,4.025327682495117,0.0,1,0
001359.png,4.129332065582275,0.0980095863342285,1,0
001360.png,4.226760149002075,0.1999952793121338,1,0
001361.png,4.325738191604614,0.2974562644958496,1,0
001362.png,4.425734996795654,0.3964517116546631,1,0
001363.png,4.526738405227661,0.4984533786773681,1,2
001364.png,4.6237709522247314,0.5964486598968506,1,5
001365.png,4.726776361465454,0.698432207107544,1,11
001366.png,4.826740980148315,0.7974486351013184,1,18
001367.png,4.925215244293213,0.8964531421661377,1,19
001368.png,5.026738166809082,0.9984369277954102,1,20
001369.png,5.128738164901733,1.0974478721618652,1,21
001370.png,5.2277915477752686,1.198475360870361,1,21
001371.png,5.324830532073975,1.2965095043182373,1,22
001372.png,5.425984144210815,1.395693302154541,1,22
001373.png,5.526221036911011,1.4978737831115725,1,23
001374.png,5.625345945358276,1.5980618000030518,1,23
001375.png,5.725371360778809,1.6970646381378174,1,23
001376.png,5.8263468742370605,1.7960245609283447,1,23
001377.png,5.924429178237915,1.89820408821106,1,23
001378.png,6.026429653167725,1.999106407165528,1,23
001379.png,6.129473686218262,2.0961062908172607,1,24
001380.png,6.223429441452026,2.1981709003448486,1,24
001381.png,6.325155019760132,2.300107717514038,1,24
001382.png,6.424132823944092,2.397810697555542,1,24
001383.png,6.527165412902832,2.4958431720733643,1,25
001384.png,6.624171733856201,2.596848487854004,1,25
001385.png,6.725170373916626,2.697864294052124,1,25
001386.png,6.8261330127716064,2.7988431453704834,4,0
001387.png,6.924138069152832,2.898815631866455,4,0
001388.png,7.025170087814331,2.9958527088165283,4,0
001389.png,7.139132738113403,3.098810195922852,4,0
001390.png,0.0419445037841796,0.0,0,0
001391.png,0.1409759521484375,0.0,0,0
001392.png,0.2400183677673339,0.0,0,0
001393.png,0.3419392108917236,0.0,0,0
001394.png,0.439645767211914,0.0,0,0
001395.png,0.5396149158477783,0.0,0,0
001396.png,0.6406466960906982,0.0,0,0
001397.png,0.7386462688446045,0.0,0,0
001398.png,0.8406686782836914,0.0,0,0
001399.png,0.9409911632537842,0.0,0,0
001400.png,1.0370032787322998,0.0,0,0
001401.png,1.1410057544708252,0.0,0,0
001402.png,1.2400071620941162,0.0,0,0
001403.png,1.341968059539795,0.0,0,0
001404.png,1.439976930618286,0.0,0,0
001405.png,1.5363328456878662,0.0,0,0
001406.png,1.6363277435302734,0.0,0,0
001407.png,1.7396979331970217,0.0,0,0
001408.png,1.8387036323547363,0.0,0,0
001409.png,1.939789056777954,0.0,0,0
001410.png,2.037742853164673,0.0,0,0
001411.png,2.13774037361145,0.0,0,0
001412.png,2.236703395843506,0.0,0,0
001413.png,2.3457040786743164,0.0,0,0
001414.png,2.438750028610229,0.0,0,0
001415.png,2.537747859954834,0.0,0,0
001416.png,2.639742374420166,0.0,0,0
001417.png,2.739745855331421,0.0,0,0
001418.png,2.839714765548706,0.0,0,0
001419.png,2.9397358894348145,0.0,0,0
001420.png,3.038708448410034,0.0,0,0
001421.png,3.1388978958129883,0.0,0,0
001422.png,3.2389140129089355,0.0,0,0
001423.png,3.345876932144165,0.0,0,0
001424.png,3.439908504486084,0.0,0,0
001425.png,3.5369086265563965,0.0,0,0
001426.png,3.640876531600952,0.0,0,0
001427.png,3.737913131713867,0.0,0,0
001428.png,3.8379085063934326,0.0,0,0
001429.png,3.936915397644043,0.0,1,0
001430.png,4.036876201629639,0.0980231761932373,1,0
001431.png,4.135912179946899,0.1970365047454834,1,0
001432.png,4.236909627914429,0.2980053424835205,1,0
001433.png,4.337893962860107,0.3969998359680176,1,0
001434.png,4.44040584564209,0.5020406246185303,1,0
001435.png,4.539984464645386,0.5990638732910156,1,0
001436.png,4.639945983886719,0.6980745792388916,1,1
001437.png,4.736984491348267,0.7991018295288086,1,7
001438.png,4.837982892990112,0.8980722427368164,1,11
001439.png,4.938945531845093,1.000108242034912,1,12
001440.png,5.040987730026245,1.099106788635254,1,13
001441.png,5.138948917388916,1.1971063613891602,1,15
001442.png,5.238951444625855,1.301069736480713,1,17
001443.png,5.344002723693848,1.3991148471832275,1,17
001444.png,5.441045045852661,1.502145528793335,1,18
001445.png,5.540040254592896,1.600123643875122,1,18
001446.png,5.641000509262085,1.6971549987792969,1,22
001447.png,5.738036870956421,1.7991623878479004,1,23
001448.png,5.840235471725464,1.8981235027313232,1,23
001449.png,5.935250759124756,1.998340368270874,1,24
001450.png,6.036253213882446,2.09537124633789,1,24
001451.png,6.136211156845093,2.1973531246185303,1,24
001452.png,6.236248254776001,2.2963762283325195,1,24
001453.png,6.341248273849487,2.396334648132324,1,24
001454.png,6.441245079040527,2.501373529434204,1,24
001455.png,6.537929534912109,2.5960474014282227,1,24
001456.png,6.636897802352905,2.7000205516815186,1,24
001457.png,6.740964412689209,2.798015117645264,1,24
001458.png,6.836902379989624,2.8980531692504883,1,24
001459.png,6.939939498901367,2.997069358825684,1,24
001460.png,7.039811611175537,3.099061250686645,1,24
001461.png,7.136237144470215,3.195607900619507,1,24
001462.png,7.236253976821899,3.295969009399414,1,24
001463.png,7.339392423629761,3.3953771591186523,1,24
001464.png,7.440259218215942,3.5014185905456543,1,24
001465.png,7.536253929138184,3.59541392326355,1,24
001466.png,7.636290788650513,3.695377111434937,1,24
001467.png,7.736700773239136,3.797416925430298,1,24
001468.png,7.841861963272095,3.896820306777954,1,24
001469.png,7.939960956573486,3.996988534927368,3,0
001470.png,8.037930488586426,4.097058057785034,3,0
001471.png,8.138899326324463,4.196020841598511,3,0
001472.png,0.0519840717315673,0.0,0,0
001473.png,0.1549422740936279,0.0,0,0
001474.png,0.2541193962097168,0.0,0,0
001475.png,0.3531601428985595,0.0,0,0
001476.png,0.4530577659606933,0.0,0,0
001477.png,0.5541560649871826,0.0,0,0
001478.png,0.6571028232574463,0.0,0,0
001479.png,0.7531006336212158,0.0,0,0
001480.png,0.8531312942504883,0.0,0,0
001481.png,0.953270673751831,0.0,0,0
001482.png,1.0552361011505127,0.0,0,0
001483.png,1.1542375087738037,0.0,0,0
001484.png,1.252269983291626,0.0,0,0
001485.png,1.3542675971984863,0.0,0,0
001486.png,1.4532723426818848,0.0,0,0
001487.png,1.5542731285095217,0.0,0,0
001488.png,1.6567926406860352,0.0,0,0
001489.png,1.7547719478607178,0.0,0,0
001490.png,1.8548810482025144,0.0,0,0
001491.png,1.9528486728668213,0.0,0,0
001492.png,2.0548856258392334,0.0,0,0
001493.png,2.1549198627471924,0.0,0,0
001494.png,2.2540175914764404,0.0,0,0
001495.png,2.3521509170532227,0.0,0,0
001496.png,2.452237367630005,0.0,0,0
001497.png,2.550206661224365,0.0,0,0
001498.png,2.6552069187164307,0.0,0,0
001499.png,2.754873752593994,0.0,0,0
001500.png,2.8519444465637207,0.0,0,0
001501.png,2.953873634338379,0.0,0,0
001502.png,3.0519120693206787,0.0,0,0
001503.png,3.151892900466919,0.0,0,0
001504.png,3.251919984817505,0.0,0,0
001505.png,3.3509254455566406,0.0,0,0
001506.png,3.4528794288635254,0.0,0,0
001507.png,3.550879001617432,0.0,0,0
001508.png,3.6579298973083496,0.0,0,0
001509.png,3.7529220581054688,0.0,0,0
001510.png,3.849879741668701,0.0,0,0
001511.png,3.954879283905029,0.0,1,0
001512.png,4.053910732269287,0.0959632396697998,1,0
001513.png,4.154879570007324,0.1990008354187011,1,0
001514.png,4.252884387969971,0.2990438938140869,1,0
001515.png,4.353924989700317,0.4010002613067627,1,0
001516.png,4.453939437866211,0.5010089874267578,1,3
001517.png,4.554897308349609,0.5970275402069092,1,9
001518.png,4.655954122543335,0.704047679901123,1,15
001519.png,4.752943277359009,0.798025369644165,1,17
001520.png,4.853940010070801,0.8990399837493896,1,23
001521.png,4.953940629959106,1.0010287761688232,1,24
001522.png,5.053908348083496,1.0970242023468018,1,29
001523.png,5.150903224945068,1.1969869136810305,1,30
001524.png,5.252941608428955,1.298013687133789,1,31
001525.png,5.351906538009644,1.3970322608947754,1,32
001526.png,5.452902793884277,1.4979872703552246,1,32
001527.png,5.551908731460571,1.6000478267669678,1,32
001528.png,5.654942989349365,1.7030274868011477,1,33
001529.png,5.752230167388916,1.8023052215576167,1,33
001530.png,5.852247476577759,1.9003403186798096,1,33
001531.png,5.951237201690674,1.9992971420288088,1,34
001532.png,6.050525188446045,2.099608898162842,1,35
001533.png,6.152515649795532,2.1956026554107666,1,36
001534.png,6.252918720245361,2.2949976921081543,1,39
001535.png,6.350968837738037,2.4001121520996094,1,39
001536.png,6.450042486190796,2.4961578845977783,1,39
001537.png,6.552213668823242,2.596296787261963,1,40
001538.png,6.654244422912598,2.7023279666900635,1,42
001539.png,6.751250267028809,2.7993288040161133,1,42
001540.png,6.850244760513306,2.9003288745880127,1,42
001541.png,6.952207803726196,2.9992966651916504,1,42
001542.png,7.051207542419434,3.0993285179138184,1,42
001543.png,7.152207612991333,3.1993279457092285,1,42
001544.png,7.25324559211731,3.299297332763672,1,42
001545.png,7.353246450424194,3.3982980251312256,1,42
001546.png,7.45421290397644,3.497323989868164,1,42
001547.png,7.551250219345093,3.597334623336792,1,44
001548.png,7.654244899749756,3.7013444900512695,1,44
001549.png,7.75228476524353,3.799329996109009,1,44
001550.png,7.852379083633423,3.899421215057373,1,46
001551.png,7.953352689743042,4.000437021255493,1,47
001552.png,8.050320148468018,4.099399328231812,1,47
001553.png,8.153320550918579,4.196418762207031,1,47
001554.png,8.2493577003479,4.2973997592926025,1,47
001555.png,8.353352546691895,4.396407127380371,1,47
001556.png,8.44963788986206,4.499425888061523,3,0
001557.png,8.551614046096802,4.599698781967163,3,0
001558.png,8.653656721115112,4.6987035274505615,3,0
001559.png,0.0500130653381347,0.0,0,0
001560.png,0.1490144729614257,0.0,0,0
001561.png,0.2489807605743408,0.0,0,0
001562.png,0.3489804267883301,0.0,0,0
001563.png,0.449016809463501,0.0,0,0
001564.png,0.547980546951294,0.0,0,0
001565.png,0.6479856967926025,0.0,0,0
001566.png,0.7490205764770508,0.0,0,0
001567.png,0.8490238189697266,0.0,0,0
001568.png,0.9479827880859376,0.0,0,0
001569.png,1.0487403869628906,0.0,0,0
001570.png,1.1476716995239258,0.0,0,0
001571.png,1.2486770153045654,0.0,0,0
001572.png,1.348681926727295,0.0,0,0
001573.png,1.449666976928711,0.0,0,0
001574.png,1.5476715564727783,0.0,0,0
001575.png,1.6496360301971436,0.0,0,0
001576.png,1.7496724128723145,0.0,0,0
001577.png,1.8476355075836184,0.0,0,0
001578.png,1.9486799240112305,0.0,0,0
001579.png,2.053674936294556,0.0,0,0
001580.png,2.1486363410949707,0.0,0,0
001581.png,2.246256113052368,0.0,0,0
001582.png,2.3462724685668945,0.0,0,0
001583.png,2.4482877254486084,0.0,0,0
001584.png,2.5482397079467773,0.0,0,0
001585.png,2.6482841968536377,0.0,0,0
001586.png,2.7452707290649414,0.0,0,0
001587.png,2.84523344039917,0.0,0,0
001588.png,2.948274850845337,0.0,0,0
001589.png,3.04923415184021,0.0,0,0
001590.png,3.1462337970733643,0.0,0,0
001591.png,3.24626898765564,0.0,0,0
001592.png,3.346275568008423,0.0,0,0
001593.png,3.4462385177612305,0.0,0,0
001594.png,3.546233654022217,0.0,0,0
001595.png,3.646270513534546,0.0,0,0
001596.png,3.745270252227783,0.0,0,0
001597.png,3.849751472473145,0.0,0,0
001598.png,3.9463322162628174,0.0,1,0
001599.png,4.0505101680755615,0.1019964218139648,1,1
001600.png,4.1474926471710205,0.2051258087158203,1,1
001601.png,4.245524644851685,0.299234390258789,1,1
001602.png,4.347691774368286,0.4013352394104004,1,1
001603.png,4.449751853942871,0.499429702758789,1,3
001604.png,4.548470735549927,0.6051385402679443,1,10
001605.png,4.648503065109253,0.6991758346557617,1,14
001606.png,4.7455034255981445,0.8011515140533447,1,17
001607.png,4.847470045089722,0.8991386890411377,1,20
001608.png,4.947465419769287,1.0021390914916992,1,26
001609.png,5.051466226577759,1.1011388301849363,1,31
001610.png,5.148465394973755,1.2061786651611328,1,33
001611.png,5.246501684188843,1.303175449371338,1,37
001612.png,5.345502853393555,1.402171611785889,1,37
001613.png,5.44746994972229,1.50014328956604,1,38
001614.png,5.545465707778931,1.6021716594696045,1,39
001615.png,5.646502256393433,1.6991596221923828,1,41
001616.png,5.744465589523315,1.8021817207336424,1,45
001617.png,5.847470760345459,1.89914345741272,1,45
001618.png,5.945502042770386,2.000138759613037,1,46
001619.png,6.049465894699097,2.102177619934082,1,46
001620.png,6.149465322494507,2.2061753273010254,1,46
001621.png,6.24550199508667,2.3021860122680664,1,46
001622.png,6.345465898513794,2.4011824131011963,1,46
001623.png,6.445465564727783,2.50213885307312,1,47
001624.png,6.5478339195251465,2.600133419036865,1,48
001625.png,6.647840261459351,2.70147442817688,1,48
001626.png,6.748795032501221,2.802473783493042,1,48
001627.png,6.850179433822632,2.900538206100464,1,48
001628.png,6.949831962585449,3.0045058727264404,1,49
001629.png,7.047608375549316,3.1015782356262207,1,49
001630.png,7.148869752883911,3.20454478263855,1,49
001631.png,7.247185230255127,3.301613569259644,1,49
001632.png,7.346875190734863,3.4015326499938965,3,0
001633.png,7.450110197067261,3.498818874359131,3,0
001634.png,7.550151348114014,3.601815700531006,3,0
001635.png,0.0519964694976806,0.0,0,0
001636.png,0.151310920715332,0.0,0,0
001637.png,0.2513267993927002,0.0,0,0
001638.png,0.3523261547088623,0.0,0,0
001639.png,0.4522895812988281,0.0,0,0
001640.png,0.5553317070007324,0.0,0,0
001641.png,0.6512894630432129,0.0,0,0
001642.png,0.7522892951965332,0.0,0,0
001643.png,0.8522951602935791,0.0,0,0
001644.png,0.9533262252807616,0.0,0,0
001645.png,1.0522892475128174,0.0,0,0
001646.png,1.149289608001709,0.0,0,0
001647.png,1.251326322555542,0.0,0,0
001648.png,1.350330114364624,0.0,0,0
001649.png,1.450326681137085,0.0,0,0
001650.png,1.557586908340454,0.0,0,0
001651.png,1.6525671482086182,0.0,0,0
001652.png,1.7525582313537598,0.0,0,0
001653.png,1.8515467643737795,0.0,0,0
001654.png,1.955615758895874,0.0,0,0
001655.png,2.053583860397339,0.0,0,0
001656.png,2.150585651397705,0.0,0,0
001657.png,2.254589319229126,0.0,0,0
001658.png,2.35154676437378,0.0,0,0
001659.png,2.4505832195281982,0.0,0,0
001660.png,2.5565614700317383,0.0,0,0
001661.png,2.654585838317871,0.0,0,0
001662.png,2.752608060836792,0.0,0,0
001663.png,2.854586124420166,0.0,0,0
001664.png,2.95386004447937,0.0,0,0
001665.png,3.053591251373291,0.0,0,0
001666.png,3.1516244411468506,0.0,0,0
001667.png,3.2515852451324463,0.0,0,0
001668.png,3.3526253700256348,0.0,0,0
001669.png,3.4526257514953613,0.0,0,0
001670.png,3.5556178092956543,0.0,0,0
001671.png,3.650622844696045,0.0,0,0
001672.png,3.753131628036499,0.0,0,0
001673.png,3.851168632507324,0.0,0,0
001674.png,3.953290462493897,0.0,1,0
001675.png,4.05013632774353,0.0989992618560791,1,0
001676.png,4.150173425674439,0.2009980678558349,1,0
001677.png,4.250475883483887,0.2999622821807861,1,-1
001678.png,4.35045051574707,0.3993093967437744,1,-1
001679.png,4.449455499649048,0.4992978572845459,1,-1
001680.png,4.554445505142212,0.6053073406219482,1,0
001681.png,4.6504504680633545,0.701317548751831,1,4
001682.png,4.752516031265259,0.8003134727478027,1,7
001683.png,4.851500749588013,0.9002766609191895,1,9
001684.png,4.951483488082886,1.0023212432861328,1,11
001685.png,5.053490161895752,1.1013131141662598,1,13
001686.png,5.151470899581909,1.2013156414031982,1,14
001687.png,5.252459526062012,1.299276351928711,1,16
001688.png,5.350492477416992,1.402280569076538,1,18
001689.png,5.450482368469238,1.4993126392364502,1,18
001690.png,5.555450439453125,1.601747989654541,1,21
001691.png,5.6512556076049805,1.7040867805480957,1,23
001692.png,5.751272439956665,1.7990975379943848,1,23
001693.png,5.851239919662476,1.8990559577941888,1,24
001694.png,5.94927191734314,2.001060485839844,1,24
001695.png,6.053240060806274,2.102060556411743,1,24
001696.png,6.15228533744812,2.202183723449707,1,24
001697.png,6.251266002655029,2.3000974655151367,1,24
001698.png,6.352240324020386,2.4020607471466064,1,24
001699.png,6.451235055923462,2.5000975131988525,1,24
001700.png,6.555271863937378,2.603093385696411,1,24
001701.png,6.653271675109863,2.7000973224639893,1,24
001702.png,6.755266904830933,2.801093816757202,1,24
001703.png,6.851266860961914,2.902092218399048,1,24
001704.png,6.951955080032349,2.99906063079834,1,24
001705.png,7.050294399261475,3.103139877319336,1,24
001706.png,7.149326086044312,3.2011144161224365,1,24
001707.png,7.253288507461548,3.2991511821746826,1,24
001708.png,7.352293491363525,3.39915132522583,1,24
001709.png,7.453288555145264,3.5021190643310547,1,24
001710.png,7.555325984954834,3.6031813621521,1,25
001711.png,7.6523213386535645,3.7021565437316895,1,25
001712.png,7.751562595367432,3.801152467727661,1,25
001713.png,7.850600242614746,3.902426242828369,1,25
001714.png,7.951594829559326,4.000431060791016,1,25
001715.png,8.050607919692993,4.0993945598602295,1,26
001716.png,8.151606798171997,4.201434373855591,1,26
001717.png,8.253568649291992,4.298430919647217,3,0
001718.png,8.349501848220825,4.402435302734375,3,0
001719.png,8.451507329940796,4.500370502471924,3,0
001720.png,0.0370023250579834,0.0,0,0
001721.png,0.1401104927062988,0.0,0,0
001722.png,0.2361340522766113,0.0,0,0
001723.png,0.3372101783752441,0.0,0,0
001724.png,0.4442789554595947,0.0,0,0
001725.png,0.5399074554443359,0.0,0,0
001726.png,0.638927698135376,0.0,0,0
001727.png,0.739640474319458,0.0,0,0
001728.png,0.8376405239105225,0.0,0,0
001729.png,0.93764066696167,0.0,0,0
001730.png,1.037682056427002,0.0,0,0
001731.png,1.138641595840454,0.0,0,0
001732.png,1.2376844882965088,0.0,0,0
001733.png,1.3376777172088623,0.0,0,0
001734.png,1.441676378250122,0.0,0,0
001735.png,1.5397024154663086,0.0,0,0
001736.png,1.6386966705322266,0.0,0,0
001737.png,1.736640453338623,0.0,0,0
001738.png,1.839641094207764,0.0,0,0
001739.png,1.939640998840332,0.0,0,0
001740.png,2.0378198623657227,0.0,0,0
001741.png,2.154847860336304,0.0,0,0
001742.png,2.2559683322906494,0.0,0,0
001743.png,2.3549978733062744,0.0,0,0
001744.png,2.4592738151550293,0.0,0,0
001745.png,2.553272485733032,0.0,0,0
001746.png,2.6532740592956543,0.0,0,0
001747.png,2.7527778148651123,0.0,0,0
001748.png,2.856952428817749,0.0,0,0
001749.png,2.956810474395752,0.0,0,0
001750.png,3.055912733078003,0.0,0,0
