img,label
002496.png,6.8457581996917725
002497.png,6.945782661437988
002498.png,7.045798063278198
002499.png,7.146099090576172
002500.png,7.2482008934021
002501.png,7.350169658660889
002502.png,7.448164701461792
002503.png,7.547167539596558
002504.png,7.645205974578857
002505.png,7.750201463699341
002506.png,7.846165657043457
002507.png,7.946169376373291
002508.png,8.045165061950684
002509.png,8.148199081420898
002510.png,8.244205951690674
002511.png,8.348213911056519
002512.png,8.448170185089111
002513.png,8.547411441802979
002514.png,8.645206689834595
002515.png,8.745163679122925
002516.png,8.846187114715576
002517.png,8.945182800292969
002518.png,9.04533839225769
002519.png,9.149200916290283
002520.png,9.24520206451416
002521.png,9.348188877105711
002522.png,9.44420599937439
002523.png,9.547293424606323
002524.png,0.0499837398529052
002525.png,0.1479554176330566
002526.png,0.24796724319458
002527.png,0.3483307361602783
002528.png,0.4499995708465576
002529.png,0.5499904155731201
002530.png,0.6499969959259033
002531.png,0.7489743232727051
002532.png,0.8499636650085449
002533.png,0.9489564895629884
002534.png,1.0499606132507324
002535.png,1.1509644985198977
002536.png,1.2509877681732178
002537.png,1.3499555587768557
002538.png,1.4499573707580566
002539.png,1.5499565601348877
002540.png,1.650008201599121
002541.png,1.746955156326294
002542.png,1.8500323295593264
002543.png,1.9479618072509768
002544.png,2.049956798553467
002545.png,2.1499557495117188
002546.png,2.2489867210388184
002547.png,2.3479607105255127
002548.png,2.4489645957946777
002549.png,2.5499584674835205
002550.png,2.6475627422332764
002551.png,2.7485485076904297
002552.png,2.8515846729278564
002553.png,2.948582887649536
002554.png,3.0485482215881348
002555.png,3.149565935134888
002556.png,3.2485439777374268
002557.png,3.348551034927368
002558.png,3.4485907554626465
002559.png,3.548543930053711
002560.png,3.647580623626709
002561.png,3.7455787658691406
002562.png,3.848543405532837
002563.png,3.947542428970337
002564.png,4.04854416847229
002565.png,4.146585702896118
002566.png,4.248552322387695
002567.png,4.348542928695679
002568.png,4.449543237686157
002569.png,4.549543380737305
002570.png,4.648544788360596
002571.png,4.745578765869141
002572.png,4.848549127578735
002573.png,4.948567628860474
002574.png,5.04657506942749
002575.png,5.147555351257324
002576.png,5.247548341751099
002577.png,5.349583387374878
002578.png,5.448543071746826
002579.png,5.548573017120361
002580.png,5.64957070350647
002581.png,5.74658465385437
002582.png,5.845573663711548
002583.png,5.944578170776367
002584.png,6.048543453216553
002585.png,6.147560358047485
002586.png,6.248573541641235
002587.png,6.34657883644104
002588.png,6.446580648422241
002589.png,6.546542167663574
002590.png,6.645580053329468
002591.png,6.747562408447266
002592.png,6.8455424308776855
002593.png,6.944542646408081
002594.png,7.047564744949341
002595.png,7.1445746421813965
002596.png,7.245542526245117
002597.png,7.347543716430664
002598.png,7.446542739868164
002599.png,7.546541929244995
002600.png,7.64659309387207
002601.png,7.744598627090454
002602.png,7.847604036331177
002603.png,7.945635795593262
002604.png,8.050696849822998
002605.png,8.146635293960571
002606.png,8.247637510299683
002607.png,8.347663164138794
002608.png,8.447604179382324
002609.png,8.547603130340576
002610.png,8.647603750228882
002611.png,8.748599529266357
002612.png,8.847604513168335
002613.png,8.947603940963745
002614.png,9.045598268508911
002615.png,9.149633646011353
002616.png,9.24791145324707
002617.png,9.348949193954468
002618.png,9.44695258140564
002619.png,9.545953273773192
002620.png,9.64791750907898
002621.png,0.0490305423736572
002622.png,0.1480343341827392
002623.png,0.2489936351776123
002624.png,0.347569465637207
002625.png,0.4489865303039551
002626.png,0.5460560321807861
002627.png,0.6461844444274902
002628.png,0.7462670803070068
002629.png,0.8474175930023193
002630.png,0.9505152702331544
002631.png,1.0505092144012451
002632.png,1.1496148109436035
002633.png,1.2507309913635254
002634.png,1.3487677574157717
002635.png,1.4498538970947266
002636.png,1.547881841659546
002637.png,1.6509435176849363
002638.png,1.7469549179077148
002639.png,1.850924015045166
002640.png,1.9529249668121336
002641.png,2.0479185581207275
002642.png,2.149925470352173
002643.png,2.250953197479248
002644.png,2.3479602336883545
002645.png,2.445961236953736
002646.png,2.546961069107056
002647.png,2.647918462753296
002648.png,2.749962568283081
002649.png,2.848923683166504
002650.png,2.949920177459717
002651.png,3.0504329204559326
002652.png,3.147364377975464
002653.png,3.24660325050354
002654.png,3.3495876789093018
002655.png,3.448620319366455
002656.png,3.548613309860229
002657.png,3.651599407196045
002658.png,3.7466187477111816
002659.png,3.848624706268311
002660.png,3.947619199752808
002661.png,4.050661563873291
002662.png,4.1506102085113525
002663.png,4.249657392501831
002664.png,4.34769082069397
002665.png,4.451394557952881
002666.png,4.545393705368042
002667.png,4.631393909454346
002668.png,4.731432914733887
002669.png,4.832452297210693
002670.png,4.931437015533447
002671.png,5.034590005874634
002672.png,5.132417440414429
002673.png,5.233407735824585
002674.png,5.333400011062622
002675.png,5.429393768310547
002676.png,5.533403635025024
002677.png,5.630425691604614
002678.png,5.732449769973755
002679.png,5.832998752593994
002680.png,5.931019306182861
002681.png,6.032984972000122
002682.png,6.135176181793213
002683.png,6.2310168743133545
002684.png,6.3310182094573975
002685.png,6.430985689163208
002686.png,6.53001856803894
002687.png,6.632987022399902
002688.png,6.733058214187622
002689.png,6.833983659744263
002690.png,6.9329822063446045
002691.png,7.033171892166138
002692.png,7.134037733078003
002693.png,7.231078624725342
002694.png,7.332102537155151
002695.png,7.430076837539673
002696.png,7.5321714878082275
002697.png,7.632108926773071
002698.png,7.732063770294189
002699.png,7.833058595657349
002700.png,7.933063268661499
002701.png,8.030082702636719
002702.png,8.135056257247925
002703.png,8.230090379714966
002704.png,8.332462310791016
002705.png,8.4324631690979
002706.png,8.531328916549683
002707.png,8.630299806594849
002708.png,8.731268405914307
002709.png,8.832264184951782
002710.png,8.932267904281616
002711.png,9.03226399421692
002712.png,9.132268190383911
002713.png,9.233285188674929
002714.png,0.051002025604248
002715.png,0.152583360671997
002716.png,0.2535793781280517
002717.png,0.3515784740447998
002718.png,0.4527566432952881
002719.png,0.5537354946136475
002720.png,0.6507666110992432
002721.png,0.7514457702636719
002722.png,0.8519165515899658
002723.png,0.9519162178039552
002724.png,1.053952693939209
002725.png,1.15594744682312
002726.png,1.2539176940917969
002727.png,1.3539175987243652
002728.png,1.4539248943328855
002729.png,1.551952838897705
002730.png,1.653923749923706
002731.png,1.7549176216125488
002732.png,1.8522768020629885
002733.png,1.9552781581878664
002734.png,2.0552892684936523
002735.png,2.155240297317505
002736.png,2.2552731037139893
002737.png,2.3552584648132324
002738.png,2.455272912979126
002739.png,2.554248094558716
002740.png,2.653245687484741
002741.png,2.7532455921173096
002742.png,2.851245164871216
002743.png,2.955265045166016
002744.png,3.0542421340942383
002745.png,3.155745267868042
002746.png,3.2557289600372314
002747.png,3.352717876434326
002748.png,3.4547250270843506
002749.png,3.555758237838745
002750.png,3.653744697570801
002751.png,3.7537243366241455
002752.png,3.8497238159179688
002753.png,3.9537317752838135
002754.png,4.052751064300537
002755.png,4.151843547821045
002756.png,4.251880407333374
002757.png,4.353861331939697
002758.png,4.453845262527466
002759.png,4.553361892700195
002760.png,4.6564040184021
002761.png,4.751826524734497
002762.png,4.850852966308594
002763.png,4.952915668487549
002764.png,5.0518858432769775
002765.png,5.15187406539917
002766.png,5.253892183303833
002767.png,5.351869106292725
002768.png,5.452938556671143
002769.png,5.550864219665527
002770.png,5.653841257095337
002771.png,5.753869533538818
002772.png,5.850939750671387
002773.png,5.948825359344482
002774.png,6.036870718002319
002775.png,6.137816667556763
002776.png,6.2379419803619385
002777.png,6.334948301315308
002778.png,6.436905145645142
002779.png,6.534941911697388
002780.png,6.637906551361084
002781.png,6.736910820007324
002782.png,6.83490514755249
002783.png,6.933958053588867
002784.png,7.032941818237305
002785.png,7.136931657791138
002786.png,7.2333824634552
002787.png,7.336393356323242
002788.png,7.436393022537231
002789.png,7.535945177078247
002790.png,7.634944677352905
002791.png,7.73298168182373
002792.png,7.834983587265015
002793.png,7.936094760894775
002794.png,8.035133123397827
002795.png,8.134093761444092
002796.png,8.236963748931885
002797.png,8.336974859237671
002798.png,8.43597412109375
002799.png,8.534006357192993
002800.png,8.6350576877594
002801.png,8.737059354782104
002802.png,8.834029197692871
002803.png,0.0511772632598876
002804.png,0.1492030620574951
002805.png,0.2501990795135498
002806.png,0.3482184410095215
002807.png,0.4511818885803222
002808.png,0.5511825084686279
002809.png,0.6511836051940918
002810.png,0.7522504329681396
002811.png,0.8521833419799805
002812.png,0.9497880935668944
002813.png,1.049797296524048
002814.png,1.1497619152069092
002815.png,1.2517647743225098
002816.png,1.349806308746338
002817.png,1.4507622718811035
002818.png,1.5497980117797852
002819.png,1.6487667560577393
002820.png,1.7487666606903076
002821.png,1.8497984409332275
002822.png,1.9517834186553955
002823.png,2.0528037548065186
002824.png,2.1507678031921387
002825.png,2.250774621963501
002826.png,2.350757122039795
002827.png,2.447762012481689
002828.png,2.551762819290161
002829.png,2.6488046646118164
002830.png,2.751806735992432
002831.png,2.848761796951294
002832.png,2.951812744140625
002833.png,3.0518009662628174
002834.png,3.1517624855041504
002835.png,3.248800039291382
002836.png,3.350592851638794
002837.png,3.4496283531188965
002838.png,3.5505928993225098
002839.png,3.651799201965332
002840.png,3.7498254776000977
002841.png,3.848840713500977
002842.png,3.9520769119262695
002843.png,4.04904580116272
002844.png,4.150062322616577
002845.png,4.249040842056274
002846.png,4.348078012466431
002847.png,4.448073148727417
002848.png,4.551096439361572
002849.png,4.65104341506958
002850.png,4.749040603637695
002851.png,4.851041793823242
002852.png,4.948077917098999
002853.png,5.049066543579102
002854.png,5.151072978973389
002855.png,5.249072313308716
002856.png,5.350319862365723
002857.png,5.451313257217407
002858.png,5.549358129501343
002859.png,5.653448581695557
002860.png,5.751316547393799
002861.png,5.849352121353149
002862.png,5.949314832687378
002863.png,6.053478479385376
002864.png,6.151331186294556
002865.png,6.24735689163208
002866.png,6.3503148555755615
002867.png,6.448770046234131
002868.png,6.547777652740479
002869.png,6.6487414836883545
002870.png,6.74777889251709
002871.png,6.848783016204834
002872.png,6.947780132293701
002873.png,7.047741413116455
002874.png,7.148741722106934
002875.png,7.248777151107788
002876.png,7.348785638809204
002877.png,7.448741436004639
002878.png,7.550907135009766
002879.png,7.6507627964019775
002880.png,7.751131772994995
002881.png,7.848117828369141
002882.png,7.948081731796265
002883.png,8.04708194732666
002884.png,8.151083707809448
002885.png,8.248146295547485
002886.png,8.349926948547363
002887.png,8.447919368743896
002888.png,8.551355123519897
002889.png,8.649933576583862
002890.png,8.747955560684204
002891.png,8.849069833755493
002892.png,8.948025941848755
002893.png,9.05102562904358
002894.png,9.152080774307253
002895.png,9.251150369644163
002896.png,9.34708547592163
002897.png,9.4470853805542
002898.png,9.549127340316772
002899.png,9.648124933242798
002900.png,9.748197793960571
002901.png,9.848090648651125
002902.png,0.049041748046875
002903.png,0.1496303081512451
002904.png,0.2486708164215088
002905.png,0.3506367206573486
002906.png,0.4486706256866455
002907.png,0.5506365299224854
002908.png,0.6476943492889404
002909.png,0.7509725093841553
002910.png,0.8509781360626221
002911.png,0.9499459266662598
002912.png,1.048973798751831
002913.png,1.1478614807128906
002914.png,1.2498364448547363
002915.png,1.3508660793304443
002916.png,1.4488492012023926
002917.png,1.5478289127349854
002918.png,1.649830341339111
002919.png,1.7508296966552734
002920.png,1.850830078125
002921.png,1.949835062026977
002922.png,2.050401449203491
002923.png,2.148406744003296
002924.png,2.247443675994873
002925.png,2.351442575454712
002926.png,2.4494125843048096
002927.png,2.5514206886291504
002928.png,2.6494064331054688
002929.png,2.748406171798706
002930.png,2.8494069576263428
002931.png,2.947443723678589
002932.png,3.050407886505127
002933.png,3.150407552719116
002934.png,3.2504379749298096
002935.png,3.348406314849853
002936.png,3.4504218101501465
002937.png,3.54744839668274
002938.png,3.650424480438232
002939.png,3.749406337738037
002940.png,3.850407361984253
002941.png,3.949412345886232
002942.png,4.04840612411499
002943.png,4.150425672531128
002944.png,4.250452756881714
002945.png,4.349411487579346
002946.png,4.4484477043151855
002947.png,4.548407077789307
002948.png,4.649406909942627
002949.png,4.745411396026611
002950.png,4.847323179244995
002951.png,4.950284481048584
002952.png,5.050483465194702
002953.png,5.149516582489014
002954.png,5.249527454376221
002955.png,5.350537538528442
002956.png,5.449528217315674
002957.png,5.54559588432312
002958.png,5.6467125415802
002959.png,5.747661828994751
002960.png,5.846629619598389
002961.png,5.948674440383911
002962.png,6.04870080947876
002963.png,6.150359869003296
002964.png,6.2503650188446045
002965.png,6.34833550453186
002966.png,6.448058843612671
002967.png,6.549038648605347
002968.png,6.65015983581543
002969.png,6.750136375427246
002970.png,6.850034475326538
002971.png,6.949034214019775
002972.png,7.0490381717681885
002973.png,7.152047634124756
002974.png,7.246824979782104
002975.png,7.347875595092773
002976.png,7.44884467124939
002977.png,7.545661687850952
002978.png,7.646721124649048
002979.png,7.751646041870117
002980.png,7.84864616394043
002981.png,7.946677923202515
002982.png,8.047640323638916
002983.png,8.146687507629395
002984.png,8.246689319610596
002985.png,8.349676847457886
002986.png,8.449665784835815
002987.png,8.546736001968384
002988.png,8.646705150604248
002989.png,8.750683069229126
002990.png,8.848647117614746
002991.png,8.950791120529175
002992.png,9.050790548324583
002993.png,0.0469989776611328
002994.png,0.1489999294281005
002995.png,0.2470355033874511
002996.png,0.3500635623931885
002997.png,0.4480409622192383
002998.png,0.5459980964660645
002999.png,0.6470351219177246
003000.png,0.7469983100891113
003001.png,0.8459982872009277
003002.png,0.9470040798187256
003003.png,1.0482275485992432
003004.png,1.1492269039154053
003005.png,1.2482268810272217
003006.png,1.348236083984375
003007.png,1.4482522010803225
003008.png,1.5502419471740725
003009.png,1.648231029510498
003010.png,1.748236894607544
003011.png,1.8462622165679927
003012.png,1.947274208068848
003013.png,2.046225547790528
003014.png,2.150226354598999
003015.png,2.246267080307007
003016.png,2.349226236343384
003017.png,2.448375940322876
003018.png,2.548367738723755
003019.png,2.6474032402038574
003020.png,2.750396966934204
003021.png,2.847405433654785
003022.png,2.9483742713928223
003023.png,3.0483734607696533
003024.png,3.14910101890564
003025.png,3.2461040019989014
003026.png,3.346141815185547
003027.png,3.447103261947632
003028.png,3.548119068145752
003029.png,3.647140264511109
003030.png,3.7461416721344
003031.png,3.845956325531006
003032.png,3.947927474975586
003033.png,4.04994010925293
003034.png,4.147963047027588
003035.png,4.247934341430664
003036.png,4.345951080322266
003037.png,4.446958065032959
003038.png,4.54892110824585
003039.png,4.647966146469116
003040.png,4.748922348022461
003041.png,4.849938154220581
003042.png,4.947925090789795
003043.png,5.048920869827271
003044.png,5.150190353393555
003045.png,5.24681544303894
003046.png,5.346772432327271
003047.png,5.447836875915527
003048.png,5.547800540924072
003049.png,5.645783185958862
003050.png,5.747777938842773
003051.png,5.84985089302063
003052.png,5.949810028076172
003053.png,6.049987077713013
003054.png,6.147779226303101
003055.png,6.247774362564087
003056.png,6.347784519195557
003057.png,6.446815252304077
003058.png,6.549011945724487
003059.png,6.64902663230896
003060.png,6.74702787399292
003061.png,6.847043514251709
003062.png,6.946044206619263
003063.png,7.0470476150512695
003064.png,7.151007652282715
003065.png,7.246006727218628
003066.png,7.349007844924927
003067.png,7.448007822036743
003068.png,7.549007892608643
003069.png,7.649014234542847
003070.png,7.748173713684082
003071.png,7.849039793014526
003072.png,7.946301221847534
003073.png,8.046264171600342
003074.png,8.150284051895142
003075.png,8.2463059425354
003076.png,8.346301078796387
003077.png,8.450269937515259
003078.png,8.545300722122192
003079.png,8.64530611038208
003080.png,8.745303392410278
003081.png,8.845307350158691
003082.png,8.947269439697266
003083.png,9.04729437828064
003084.png,9.146365880966188
003085.png,9.245530605316162
003086.png,9.349456310272217
003087.png,0.050936222076416
003088.png,0.1469712257385254
003089.png,0.2489721775054931
003090.png,0.350968599319458
003091.png,0.4499406814575195
003092.png,0.5489704608917236
003093.png,0.6502537727355957
003094.png,0.7482802867889404
003095.png,0.8462815284729004
003096.png,0.9492502212524414
003097.png,1.047276496887207
003098.png,1.1472809314727783
003099.png,1.2502453327178955
003100.png,1.3482439517974854
003101.png,1.4482812881469729
003102.png,1.5512449741363523
003103.png,1.6512446403503418
003104.png,1.7492446899414062
003105.png,1.851245164871216
003106.png,1.950273513793945
003107.png,2.045956611633301
003108.png,2.14902138710022
003109.png,2.2489724159240723
003110.png,2.348962783813477
003111.png,2.4529895782470703
003112.png,2.5479869842529297
003113.png,2.65102481842041
003114.png,2.7511017322540283
003115.png,2.8469948768615723
003116.png,2.950157403945923
003117.png,3.0529584884643555
003118.png,3.1479930877685547
003119.png,3.2479562759399414
003120.png,3.3498129844665527
003121.png,3.4518184661865234
003122.png,3.5508198738098145
003123.png,3.6508188247680655
003124.png,3.747817516326904
003125.png,3.849818229675293
003126.png,3.9518232345581055
003127.png,4.050813436508179
003128.png,4.147131443023682
003129.png,4.249098062515259
003130.png,4.348148107528687
003131.png,4.450127124786377
003132.png,4.55011510848999
003133.png,4.651111125946045
003134.png,4.751582384109497
003135.png,4.8495495319366455
003136.png,4.947583913803101
003137.png,5.051548004150391
003138.png,5.149555206298828
003139.png,5.24954891204834
003140.png,5.351592779159546
003141.png,5.450549364089966
003142.png,5.55154824256897
003143.png,5.651566505432129
003144.png,5.753589153289795
003145.png,5.850612163543701
003146.png,5.951553583145142
003147.png,6.049692153930664
003148.png,6.149702310562134
003149.png,6.248696804046631
003150.png,6.349693298339844
003151.png,6.449692964553833
003152.png,6.549716234207153
003153.png,6.651726484298706
003154.png,6.749693393707275
003155.png,6.847728729248047
003156.png,6.949693441390991
003157.png,7.049694061279297
003158.png,7.146723985671997
003159.png,7.246692657470703
003160.png,7.349693298339844
003161.png,7.450659990310669
003162.png,7.548651933670044
003163.png,7.648645639419556
003164.png,7.750645875930786
003165.png,7.848689794540405
003166.png,7.94768214225769
003167.png,8.046681880950928
003168.png,8.147677183151245
003169.png,8.248695373535156
003170.png,8.348645687103271
003171.png,8.45064640045166
003172.png,8.546682119369507
003173.png,8.648650884628296
003174.png,8.749691247940063
003175.png,8.849192142486572
003176.png,8.948216199874878
003177.png,9.0461905002594
003178.png,0.0450236797332763
003179.png,0.1459739208221435
003180.png,0.2439768314361572
003181.png,0.3460249900817871
003182.png,0.4460213184356689
003183.png,0.5460155010223389
003184.png,0.6450204849243164
003185.png,0.7440171241760254
003186.png,0.8460171222686768
003187.png,0.9469850063323976
003188.png,1.045018434524536
003189.png,1.144984245300293
003190.png,1.2479808330535889
003191.png,1.3479816913604736
003192.png,1.4469845294952393
003193.png,1.549213409423828
003194.png,1.649223566055298
003195.png,1.7472193241119385
003196.png,1.847224235534668
003197.png,1.9472196102142327
003198.png,2.0462236404418945
003199.png,2.1482207775115967
003200.png,2.249235153198242
003201.png,2.347224473953247
003202.png,2.445219278335572
003203.png,2.54721999168396
003204.png,2.6482205390930176
003205.png,2.748220205307007
003206.png,2.847219228744507
003207.png,2.947218894958496
003208.png,3.0442233085632324
003209.png,3.1462550163269043
003210.png,3.248219966888428
003211.png,3.347224473953247
003212.png,3.4482433795928955
003213.png,3.5482184886932373
003214.png,3.6462225914001465
003215.png,3.7452232837677
003216.png,3.848219156265259
003217.png,3.947221279144287
003218.png,4.0472187995910645
003219.png,4.145288228988648
003220.png,4.245367050170898
003221.png,4.3459792137146
003222.png,4.447917699813843
003223.png,4.547916650772095
003224.png,4.64896035194397
003225.png,4.747920989990234
003226.png,4.846344470977783
003227.png,4.947445392608643
003228.png,5.047492742538452
003229.png,5.1475670337677
003230.png,5.248663663864136
003231.png,5.347346782684326
003232.png,5.446349620819092
003233.png,5.548420190811157
003234.png,5.6452391147613525
003235.png,5.745407819747925
003236.png,5.847402811050415
003237.png,5.948438882827759
003238.png,6.045641660690308
003239.png,6.148814916610718
003240.png,6.247829675674439
003241.png,6.344811916351318
003242.png,6.4477903842926025
003243.png,6.546818971633911
003244.png,6.643772125244141
003245.png,6.746727466583252
003246.png,6.847717046737671
003247.png,6.946903705596924
003248.png,7.046033382415772
003249.png,7.1460325717926025
003250.png,7.245996475219727
003251.png,7.345033407211304
003252.png,7.446999549865723
003253.png,7.546037912368774
003254.png,7.646033048629761
003255.png,7.747003078460693
003256.png,7.84805965423584
003257.png,7.947028398513794
003258.png,8.044033288955688
003259.png,8.145026683807373
003260.png,8.246037721633911
003261.png,8.347204208374023
003262.png,8.445209741592407
003263.png,8.547215700149536
003264.png,8.647217273712158
003265.png,8.74321436882019
003266.png,8.844246625900269
003267.png,8.945238590240479
003268.png,9.047209978103638
003269.png,9.14623498916626
003270.png,9.24424123764038
003271.png,9.348225116729736
003272.png,9.448269605636597
003273.png,9.54528546333313
003274.png,9.64622950553894
003275.png,9.74587607383728
003276.png,9.846853971481323
003277.png,9.94584822654724
003278.png,10.0448956489563
003279.png,0.0500051975250244
003280.png,0.1490061283111572
003281.png,0.2500052452087402
003282.png,0.3490054607391357
003283.png,0.4500067234039306
003284.png,0.5510070323944092
003285.png,0.6490054130554199
003286.png,0.7500057220458984
003287.png,0.8490068912506104
003288.png,0.9500093460083008
003289.png,1.05000638961792
003290.png,1.1500067710876465
003291.png,1.2510058879852295
003292.png,1.3509621620178225
003293.png,1.4549500942230225
003294.png,1.5494918823242188
003295.png,1.6558167934417725
003296.png,1.7495942115783691
003297.png,1.8505938053131104
003298.png,1.9495937824249268
003299.png,2.049140691757202
003300.png,2.1491410732269287
003301.png,2.249140977859497
003302.png,2.3501415252685547
003303.png,2.451141834259033
003304.png,2.5491414070129395
003305.png,2.650141716003418
003306.png,2.7501413822174072
003307.png,2.849681854248047
003308.png,2.949875593185425
003309.png,3.050787925720215
003310.png,3.150688886642456
003311.png,3.256688117980957
003312.png,3.352688789367676
003313.png,3.4504542350769043
003314.png,3.556262493133545
003315.png,3.6513946056365967
003316.png,3.7504146099090576
003317.png,3.8504157066345215
003318.png,3.950366497039795
003319.png,4.049448251724243
003320.png,4.151009798049927
003321.png,4.2501866817474365
003322.png,4.352015495300293
003323.png,4.450065851211548
003324.png,4.550158500671387
003325.png,4.651015043258667
003326.png,4.750015020370483
003327.png,4.850080728530884
003328.png,4.950015544891357
003329.png,5.050335168838501
003330.png,5.151015281677246
003331.png,5.252015590667725
003332.png,5.355016469955444
003333.png,5.45201563835144
003334.png,5.555014848709106
003335.png,5.6505632400512695
003336.png,5.74954628944397
003337.png,5.85014271736145
003338.png,5.9491472244262695
003339.png,6.05014705657959
003340.png,6.149148464202881
003341.png,6.25114893913269
003342.png,6.352149248123169
003343.png,6.450148105621338
003344.png,6.550148010253906
003345.png,6.650147438049316
003346.png,6.750339031219482
003347.png,6.849344491958618
003348.png,6.950345516204834
003349.png,7.050344944000244
003350.png,7.151346683502197
003351.png,7.25634765625
003352.png,7.351345062255859
003353.png,7.452893495559692
003354.png,7.549893617630005
003355.png,7.649893283843994
003356.png,7.748892784118652
003357.png,7.85089373588562
003358.png,7.949434757232666
003359.png,8.049986600875854
003360.png,8.149986505508423
003361.png,8.250894784927368
003362.png,8.34844183921814
003363.png,8.449440956115723
003364.png,8.54943585395813
003365.png,8.649441480636597
003366.png,8.749442100524902
003367.png,8.850442171096802
003368.png,8.949440956115723
003369.png,9.055437088012695
003370.png,9.151061534881592
003371.png,9.251060247421265
003372.png,9.35260820388794
003373.png,9.450608491897585
003374.png,0.0538902282714843
003375.png,0.1518917083740234
003376.png,0.2518925666809082
003377.png,0.3544433116912842
003378.png,0.4604451656341553
003379.png,0.5524435043334961
003380.png,0.6534440517425537
003381.png,0.7544443607330322
003382.png,0.8680074214935303
003383.png,0.980095148086548
003384.png,1.0829226970672607
003385.png,1.1859230995178225
003386.png,1.2845916748046875
003387.png,1.3856074810028076
003388.png,1.4905939102172852
003389.png,1.5841519832611084
003390.png,1.6891517639160156
003391.png,1.7851619720458984
003392.png,1.8891630172729488
003393.png,1.992179155349732
003394.png,2.088167428970337
003395.png,2.1881673336029053
003396.png,2.2851674556732178
003397.png,2.3851678371429443
003398.png,2.488167762756348
003399.png,2.5921671390533447
003400.png,2.6851675510406494
003401.png,2.787172317504883
003402.png,2.8868331909179688
003403.png,2.9998316764831543
003404.png,3.1118221282958984
003405.png,3.222217559814453
003406.png,3.318215847015381
003407.png,3.4187490940093994
003408.png,3.518749475479126
003409.png,3.6248645782470703
003410.png,3.7177484035491934
003411.png,3.8187484741210938
003412.png,3.917907476425171
003413.png,4.020902395248413
003414.png,4.1409125328063965
003415.png,4.250441551208496
003416.png,4.351456165313721
003417.png,4.452473640441895
003418.png,4.552447557449341
003419.png,4.656448125839233
003420.png,4.751030206680298
003421.png,4.852031469345093
003422.png,4.951030969619751
003423.png,5.054031848907471
003424.png,5.171036720275879
003425.png,5.27203106880188
003426.png,5.385030508041382
003427.png,5.484565496444702
003428.png,5.584571361541748
003429.png,5.6875762939453125
003430.png,5.792765140533447
003431.png,5.884571313858032
003432.png,5.984981060028076
003433.png,6.084982395172119
003434.png,6.204893112182617
003435.png,6.31289267539978
003436.png,6.435897350311279
003437.png,6.533979654312134
003438.png,6.634891986846924
003439.png,6.737888336181641
003440.png,6.841898441314697
003441.png,6.933887004852295
003442.png,7.035894870758057
003443.png,7.13589334487915
003444.png,7.249043464660644
003445.png,7.36044979095459
003446.png,7.486865282058716
003447.png,7.584864616394043
003448.png,7.684542417526245
003449.png,7.78703498840332
003450.png,7.893028736114502
003451.png,7.984571933746338
003452.png,8.084569692611694
003453.png,8.186575412750244
003454.png,8.300571203231812
003455.png,8.412099123001099
003456.png,8.522106647491455
003457.png,8.618135929107666
003458.png,0.0389981269836425
003459.png,0.1626789569854736
003460.png,0.2590115070343017
003461.png,0.3559937477111816
003462.png,0.4555346965789795
003463.png,0.5535366535186768
003464.png,0.6565487384796143
003465.png,0.7565369606018066
003466.png,0.8565359115600586
003467.png,0.9555354118347168
003468.png,1.0555367469787598
003469.png,1.1695349216461182
003470.png,1.2905371189117432
003471.png,1.4076340198516846
003472.png,1.5076391696929932
003473.png,1.60463285446167
003474.png,1.7066388130187988
003475.png,1.806639671325684
003476.png,1.9096386432647705
003477.png,2.0086328983306885
003478.png,2.106635332107544
003479.png,2.2056400775909424
003480.png,2.319638729095459
003481.png,2.429701089859009
003482.png,2.5415587425231934
003483.png,2.638558149337769
003484.png,2.737557411193848
003485.png,2.837557792663574
003486.png,2.94577431678772
003487.png,3.036778926849365
003488.png,3.138324022293091
003489.png,3.239325761795044
003490.png,3.35432767868042
003491.png,3.4643242359161377
003492.png,3.564324140548706
003493.png,3.654324769973755
003494.png,3.754324436187744
003495.png,3.855422019958496
003496.png,3.958422899246216
003497.png,4.055422782897949
003498.png,4.154422760009766
003499.png,4.255421161651611
003500.png,4.358430862426758
003501.png,4.475797414779663
003502.png,4.574338674545288
003503.png,4.673335790634155
003504.png,4.771336555480957
003505.png,4.871336936950684
003506.png,4.974336624145508
003507.png,5.074337959289551
003508.png,5.173337697982788
003509.png,5.2713377475738525
003510.png,5.372337341308594
003511.png,5.48491358757019
003512.png,5.594890117645264
003513.png,5.707434892654419
003514.png,5.8044273853302
003515.png,5.904433727264404
003516.png,6.006435871124268
003517.png,6.112468957901001
003518.png,6.20543384552002
003519.png,6.304433107376099
003520.png,6.404433727264404
003521.png,6.52098536491394
003522.png,6.627990007400513
003523.png,6.755699634552002
003524.png,6.85369873046875
003525.png,6.95469331741333
003526.png,7.054708003997803
003527.png,7.161696910858154
003528.png,7.253699064254761
003529.png,7.353699207305908
003530.png,7.453699111938477
003531.png,7.555699586868286
003532.png,7.684706211090088
003533.png,7.802700996398926
003534.png,7.904698848724365
003535.png,8.003698825836182
003536.png,8.103700399398804
003537.png,8.210705041885376
003538.png,8.307698965072632
003539.png,8.405699014663696
003540.png,8.50769329071045
003541.png,8.61169958114624
003542.png,8.703699111938477
003543.png,8.808699369430542
003544.png,8.903246641159058
003545.png,9.004246711730957
003546.png,9.103246450424194
003547.png,9.206247329711914
003548.png,9.336247444152832
